county,fl_site_limit,tiv_2012,fl_site_deductible,point_longitude,point_granularity
SUWANNEE COUNTY,0,141507.02,0,-83.0299,1
SUWANNEE COUNTY,0,205071.55,0,-82.977993,3
SUWANNEE COUNTY,0,951909.86,0,-83.0554,4
BAKER COUNTY,67590,57465.83,0,-82.12209,3
BAKER COUNTY,14670,15491.3,0,-82.122543,3
BAKER COUNTY,0,1338076.34,0,-82.105835,1
BAKER COUNTY,0,1987.47,0,-82.105835,1
BAKER COUNTY,0,295022.71,0,-82.105835,1
BAKER COUNTY,0,369024.45,0,-82.139542,1
BAKER COUNTY,0,4657.86,0,-82.139542,1
BAKER COUNTY,0,2011109.14,0,-82.1278,4
BAKER COUNTY,0,44497.57,0,-82.1309,1
BAKER COUNTY,0,19900.03,0,-82.1309,1
BAKER COUNTY,0,25187.77,0,-82.125183,1
BAKER COUNTY,0,1238331.86,0,-82.13954,3
BAKER COUNTY,0,1040.28,0,-82.125183,1
BAKER COUNTY,0,72289.55,0,-82.13954,3
BAKER COUNTY,0,78757.48,0,-82.12991,1
BAKER COUNTY,0,3172.8,0,-82.125183,1
BAKER COUNTY,0,12932.89,0,-82.125183,1
BAKER COUNTY,0,3869.4,0,-82.125183,1
BAKER COUNTY,0,3091.08,0,-82.11369,4
BAKER COUNTY,0,118661.22,0,-82.11369,4
BAKER COUNTY,0,263.6,0,-82.13044,3
BAKER COUNTY,0,2770.49,0,-82.12523,4
BAKER COUNTY,0,9177.71,0,-82.11369,4
BAKER COUNTY,0,1329.26,0,-82.1278,3
BAKER COUNTY,0,1033.53,0,-82.1278,3
BAKER COUNTY,0,9621.62,0,-82.13044,3
BAKER COUNTY,0,1968.83,0,-82.13044,3
BAKER COUNTY,0,13693.44,0,-82.13044,3
BAKER COUNTY,0,6178.61,0,-82.13044,3
BAKER COUNTY,0,65695.04,0,-82.117729,3
BAKER COUNTY,0,2759.65,0,-82.11853,1
BAKER COUNTY,0,5262.65,0,-82.13044,3
BAKER COUNTY,0,116057.51,0,-82.13044,3
BAKER COUNTY,0,33549.65,0,-82.13044,3
BAKER COUNTY,0,15369.13,0,-82.13044,3
BAKER COUNTY,0,659.24,0,-82.1278,4
BAKER COUNTY,0,1100339.77,0,-82.1278,3
BAKER COUNTY,0,151485.4,0,-82.1278,4
BAKER COUNTY,0,111810.33,0,-82.123635,3
BAKER COUNTY,0,449453.6,0,-82.11887,1
BAKER COUNTY,0,345.57,0,-82.1278,4
BAKER COUNTY,0,37800.06,0,-82.16506,3
BAKER COUNTY,0,63980.76,0,-82.12574,3
BAKER COUNTY,0,74512.99,0,-82.134045,3
BAKER COUNTY,0,72779.5,0,-82.122395,3
BAKER COUNTY,0,45436.16,0,-82.1278,4
BAKER COUNTY,0,68771.25,0,-82.12988,3
BAKER COUNTY,0,63744.12,0,-82.1278,4
BAKER COUNTY,0,51958.85,0,-82.1278,4
BAKER COUNTY,0,73699.25,0,-82.1278,4
BAKER COUNTY,0,31070.91,0,-82.121315,1
BAKER COUNTY,0,170615.37,0,-82.126732,3
BAKER COUNTY,0,99204.96,0,-82.120175,4
BAKER COUNTY,0,367252.14,0,-82.120175,4
BAKER COUNTY,0,1442513.96,0,-82.120175,4
BAKER COUNTY,0,237377.74,0,-82.120175,4
BAKER COUNTY,0,633532.33,0,-82.1278,4
BAKER COUNTY,0,34173.78,0,-82.129915,3
BAKER COUNTY,0,41003.54,0,-82.126137,1
BAKER COUNTY,0,16937.5,0,-82.12191,3
SUWANNEE COUNTY,2348172,3324307.1,0,-82.983376,1
SUWANNEE COUNTY,0,61746.58,0,-82.975212,1
SUWANNEE COUNTY,0,16629.19,0,-82.975212,1
SUWANNEE COUNTY,63396,94316.64,0,-82.996193,1
SUWANNEE COUNTY,76779,85471.3,0,-82.996193,1
SUWANNEE COUNTY,244701,196108.28,0,-82.992149,1
SUWANNEE COUNTY,20826,28390.67,0,-82.992149,1
SUWANNEE COUNTY,677898,807315.51,0,-82.992149,1
SUWANNEE COUNTY,1216161,1754044.69,0,-82.992149,1
SUWANNEE COUNTY,2493,2689.15,0,-82.992149,1
SUWANNEE COUNTY,6462,6245.57,0,-82.992149,1
SUWANNEE COUNTY,19890,24338.2,0,-82.992149,1
SUWANNEE COUNTY,94428,83927.61,0,-82.992149,1
SUWANNEE COUNTY,2493,4357.44,0,-82.996185,1
SUWANNEE COUNTY,5967,7703.87,0,-82.996185,1
SUWANNEE COUNTY,18900000,21420000,0,-82.989166,1
SUWANNEE COUNTY,3609198,3013535.96,0,-82.989166,1
SUWANNEE COUNTY,6649758,8312037.91,0,-82.989166,1
SUWANNEE COUNTY,75969,103997.76,0,-82.989166,1
SUWANNEE COUNTY,2493,3497.7,0,-82.989166,1
SUWANNEE COUNTY,7461,8149.76,0,-82.989166,1
SUWANNEE COUNTY,198954,237294.82,0,-82.989166,1
SUWANNEE COUNTY,258633,383294.11,0,-82.989166,1
SUWANNEE COUNTY,11520,10477.95,0,-82.989166,1
SUWANNEE COUNTY,38385,31001.11,0,-82.989166,1
SUWANNEE COUNTY,3029976,3010396.29,0,-82.996208,1
SUWANNEE COUNTY,538857,525967.54,0,-82.996208,1
SUWANNEE COUNTY,1172421,1712133.28,0,-82.996208,1
SUWANNEE COUNTY,2930220,4538280.78,0,-82.996208,1
SUWANNEE COUNTY,1978974,2179396.57,0,-82.996208,1
SUWANNEE COUNTY,1831842,1360956.02,0,-82.996208,1
SUWANNEE COUNTY,460881,675946.51,0,-82.996208,1
SUWANNEE COUNTY,66132,64090.31,0,-82.996208,1
SUWANNEE COUNTY,66132,67076.89,0,-82.996208,1
SUWANNEE COUNTY,66132,83169.59,0,-82.996208,1
SUWANNEE COUNTY,2493,2354.26,0,-82.996208,1
SUWANNEE COUNTY,24867,22753.11,0,-82.996208,1
SUWANNEE COUNTY,109431,185671.03,0,-82.996208,1
SUWANNEE COUNTY,333243,470123.23,0,-82.996208,1
SUWANNEE COUNTY,1178082,1429079.44,0,-82.986315,3
SUWANNEE COUNTY,92637,70357.06,0,-82.986315,3
SUWANNEE COUNTY,91314,122481.66,0,-82.986315,3
SUWANNEE COUNTY,29835,34787.61,0,-82.986315,3
SUWANNEE COUNTY,28791,25858.92,0,-82.986315,3
SUWANNEE COUNTY,5436,4986.09,0,-82.996208,1
SUWANNEE COUNTY,885150,942036.82,0,-82.996208,1
SUWANNEE COUNTY,28962,34832.25,0,-82.996208,1
SUWANNEE COUNTY,6903,5514.88,0,-82.996208,1
SUWANNEE COUNTY,64665,67354.16,0,-82.996208,1
SUWANNEE COUNTY,2264391,3313764.14,0,-82.990372,1
SUWANNEE COUNTY,4977,7389.35,0,-82.990372,1
SUWANNEE COUNTY,61668,54449.27,0,-82.98772,1
SUWANNEE COUNTY,14400,11891.17,0,-82.98772,1
SUWANNEE COUNTY,72837,128904.59,0,-82.98772,1
SUWANNEE COUNTY,72837,135498.67,0,-82.98772,1
SUWANNEE COUNTY,161928,130964.13,0,-82.996208,1
SUWANNEE COUNTY,0,533249.87,0,-82.982925,1
SUWANNEE COUNTY,0,285281.68,0,-82.981773,3
SUWANNEE COUNTY,0,33176.15,0,-83.00676,1
SUWANNEE COUNTY,0,31693.82,0,-82.984116,1
SUWANNEE COUNTY,0,35484.95,0,-82.987845,3
SUWANNEE COUNTY,0,66807.9,0,-82.984627,3
SUWANNEE COUNTY,0,36578.14,0,-83.004234,1
SUWANNEE COUNTY,0,1441.54,0,-82.985657,1
SUWANNEE COUNTY,0,1192456.06,0,-82.98127,1
SUWANNEE COUNTY,0,1148774.22,0,-82.981636,3
SUWANNEE COUNTY,0,69684.63,0,-82.992004,1
SUWANNEE COUNTY,0,1122402.35,0,-82.992004,1
SUWANNEE COUNTY,0,197085.49,0,-82.992004,1
SUWANNEE COUNTY,0,321708.72,0,-82.982346,1
SUWANNEE COUNTY,0,18783.7,0,-82.982979,1
SUWANNEE COUNTY,0,3835344,0,-82.982368,3
SUWANNEE COUNTY,0,287890.42,0,-82.981247,3
SUWANNEE COUNTY,0,1483030.33,0,-82.981232,1
SUWANNEE COUNTY,0,241042.54,0,-82.992004,1
SUWANNEE COUNTY,0,354171.3,0,-82.992004,1
SUWANNEE COUNTY,0,795934.93,0,-82.992004,1
SUWANNEE COUNTY,0,269009.57,0,-82.992004,1
SUWANNEE COUNTY,0,17906.42,0,-82.9931,4
SUWANNEE COUNTY,0,10934.03,0,-82.9931,4
SUWANNEE COUNTY,0,20624.56,0,-82.9931,4
SUWANNEE COUNTY,0,12413.21,0,-82.9931,4
SUWANNEE COUNTY,0,45866.06,0,-83.001305,3
SUWANNEE COUNTY,0,2371758.21,0,-82.983528,3
SUWANNEE COUNTY,0,66677.07,0,-82.981133,1
SUWANNEE COUNTY,0,8806.41,0,-82.996109,3
SUWANNEE COUNTY,0,2139219.88,0,-83.007401,3
SUWANNEE COUNTY,0,104037.54,0,-83.007401,3
SUWANNEE COUNTY,0,12780000,0,-82.986137,3
SUWANNEE COUNTY,0,2377630.35,0,-82.985733,3
SUWANNEE COUNTY,0,406856.58,0,-83.007401,3
SUWANNEE COUNTY,0,77444.45,0,-83.007401,3
SUWANNEE COUNTY,0,413362.66,0,-82.9931,4
SUWANNEE COUNTY,0,581398.49,0,-82.9931,4
SUWANNEE COUNTY,0,43275.19,0,-82.9931,4
SUWANNEE COUNTY,0,205674.83,0,-82.9931,4
SUWANNEE COUNTY,0,63972.93,0,-83.00737,1
SUWANNEE COUNTY,0,110866.44,0,-82.996758,1
SUWANNEE COUNTY,0,72512.61,0,-82.996277,1
SUWANNEE COUNTY,0,179457.22,0,-82.99665,1
SUWANNEE COUNTY,0,159660.78,0,-82.993988,1
SUWANNEE COUNTY,0,123152.73,0,-82.970154,1
SUWANNEE COUNTY,0,112724.12,0,-82.970146,1
SUWANNEE COUNTY,0,137794.37,0,-82.970139,1
SUWANNEE COUNTY,0,164294.23,0,-82.969864,1
SUWANNEE COUNTY,0,199346.49,0,-82.969452,1
SUWANNEE COUNTY,0,321763.63,0,-82.969437,1
SUWANNEE COUNTY,0,171988.99,0,-82.96936,1
SUWANNEE COUNTY,0,196166.83,0,-82.970337,1
SUWANNEE COUNTY,0,112373.28,0,-82.97036,1
SUWANNEE COUNTY,0,97843.85,0,-82.977873,1
SUWANNEE COUNTY,0,315327.09,0,-82.978628,1
SUWANNEE COUNTY,0,171439.72,0,-82.977093,1
SUWANNEE COUNTY,0,172195.4,0,-82.978081,1
CLAY COUNTY,0,6383.79,0,-81.77458,1
CLAY COUNTY,0,2915525.5,0,-81.77458,1
CLAY COUNTY,0,2053976.41,0,-81.77458,1
CLAY COUNTY,0,12600000,0,-81.77458,1
CLAY COUNTY,0,338392.3,0,-81.77458,1
CLAY COUNTY,0,93768.19,0,-81.77458,1
CLAY COUNTY,0,262226.16,0,-81.77458,1
CLAY COUNTY,0,89661.45,0,-81.77458,1
CLAY COUNTY,0,14018.96,0,-81.77458,1
CLAY COUNTY,0,11037.3,0,-81.77458,1
CLAY COUNTY,0,155905.78,0,-81.77458,1
CLAY COUNTY,0,1515616.08,0,-81.78504,1
CLAY COUNTY,0,135476.81,0,-81.697738,4
CLAY COUNTY,0,621929.81,0,-81.7767,1
CLAY COUNTY,0,64506.59,0,-81.747314,1
CLAY COUNTY,0,28540.7,0,-81.85988,1
CLAY COUNTY,0,34013.3,0,-81.864807,1
CLAY COUNTY,0,67511.87,0,-81.7999,1
CLAY COUNTY,0,46311.06,0,-81.797554,1
CLAY COUNTY,0,64188.3,0,-81.7999,4
CLAY COUNTY,0,73321.23,0,-81.7999,4
CLAY COUNTY,0,50043.8,0,-81.7999,1
CLAY COUNTY,0,68689.36,0,-81.729462,1
CLAY COUNTY,0,82998,0,-81.706852,1
CLAY COUNTY,0,72366.67,0,-81.8074,3
CLAY COUNTY,0,115903.01,0,-81.726355,1
CLAY COUNTY,0,206159.65,0,-81.7999,1
CLAY COUNTY,0,22554.49,0,-81.7999,1
CLAY COUNTY,0,48470.26,0,-81.7999,3
CLAY COUNTY,0,71824.88,0,-81.80222,1
CLAY COUNTY,0,221020.03,0,-81.79846,1
CLAY COUNTY,0,55496.25,0,-81.7999,4
CLAY COUNTY,0,59463.81,0,-81.7899,1
CLAY COUNTY,0,32434.96,0,-81.7999,4
CLAY COUNTY,0,24459.84,0,-81.7999,4
CLAY COUNTY,0,21565.57,0,-81.79758,3
CLAY COUNTY,0,46045.51,0,-81.7999,3
CLAY COUNTY,0,90722.65,0,-81.7999,1
CLAY COUNTY,0,87358.49,0,-81.7999,1
CLAY COUNTY,0,22950000,0,-81.7999,1
CLAY COUNTY,0,800770.85,0,-81.7999,1
CLAY COUNTY,0,240863.15,0,-81.797575,3
CLAY COUNTY,0,171816.42,0,-81.7999,1
CLAY COUNTY,0,2693973.61,0,-81.822052,1
CLAY COUNTY,0,524114.84,0,-81.822052,1
CLAY COUNTY,0,10937.7,0,-81.822052,1
CLAY COUNTY,0,326897.52,0,-81.822052,1
CLAY COUNTY,0,346779.55,0,-81.822052,1
CLAY COUNTY,0,298522.2,0,-81.822052,1
CLAY COUNTY,0,200837.38,0,-81.822052,1
CLAY COUNTY,0,179609.44,0,-81.822052,1
CLAY COUNTY,0,203435.9,0,-81.822052,1
CLAY COUNTY,0,118427.03,0,-81.822052,1
CLAY COUNTY,0,93174.75,0,-81.822052,1
CLAY COUNTY,0,46949.01,0,-81.822052,1
CLAY COUNTY,0,43353.72,0,-81.822052,1
CLAY COUNTY,0,160241.33,0,-81.822052,1
CLAY COUNTY,0,28632.04,0,-81.822052,1
CLAY COUNTY,0,46250.83,0,-81.822052,1
CLAY COUNTY,0,41164.08,0,-81.822052,1
CLAY COUNTY,0,4519811.85,0,-81.850121,3
CLAY COUNTY,0,404205.53,0,-81.850121,3
CLAY COUNTY,0,36657.57,0,-81.850121,3
CLAY COUNTY,0,81556.52,0,-81.850121,3
CLAY COUNTY,0,38665.08,0,-81.850121,3
CLAY COUNTY,0,1049473.44,0,-81.850121,3
CLAY COUNTY,0,92277.53,0,-81.850121,3
CLAY COUNTY,0,31354.96,0,-81.850121,3
CLAY COUNTY,0,16870.05,0,-81.850121,3
CLAY COUNTY,0,624602.68,0,-81.850121,3
CLAY COUNTY,0,89318.13,0,-81.850121,3
CLAY COUNTY,0,33506.98,0,-81.850121,3
CLAY COUNTY,0,1180717.76,0,-81.802132,1
LAFAYETTE COUNTY,137358,198268.31,0,-83.175026,3
LAFAYETTE COUNTY,0,1236504.47,0,-83.1515,3
LAFAYETTE COUNTY,0,4121.29,0,-83.1515,3
LAFAYETTE COUNTY,541125,724120.49,0,-83.170885,3
LAFAYETTE COUNTY,4806,5921.72,0,-83.162903,3
LAFAYETTE COUNTY,3600,5172.93,0,-83.162903,3
LAFAYETTE COUNTY,1800,1703.46,0,-83.162903,3
LAFAYETTE COUNTY,630,702.76,0,-83.162903,3
LAFAYETTE COUNTY,630,626.15,0,-83.162903,3
LAFAYETTE COUNTY,270,306.35,0,-83.162903,3
LAFAYETTE COUNTY,270,396.9,0,-83.162903,3
LAFAYETTE COUNTY,270,344.6,0,-83.162903,3
LAFAYETTE COUNTY,270,409.46,0,-83.162903,3
LAFAYETTE COUNTY,270,399.23,0,-83.162903,3
LAFAYETTE COUNTY,630,528.66,0,-83.162903,3
LAFAYETTE COUNTY,810,932.19,0,-83.162903,3
LAFAYETTE COUNTY,810,633.05,0,-83.162903,3
LAFAYETTE COUNTY,315,421.66,0,-83.162903,3
LAFAYETTE COUNTY,100890,183753.98,0,-83.162903,3
LAFAYETTE COUNTY,4806,7000.23,0,-83.162903,3
LAFAYETTE COUNTY,621306,596751.99,0,-83.162903,3
LAFAYETTE COUNTY,519309,795315.5,0,-83.162903,3
LAFAYETTE COUNTY,630315,448815.8,0,-83.162903,3
LAFAYETTE COUNTY,1159911,843487.28,0,-83.162903,3
LAFAYETTE COUNTY,165510,202077.78,0,-83.162903,3
LAFAYETTE COUNTY,50850,77525.91,0,-83.168471,4
LAFAYETTE COUNTY,1350,1778.11,0,-83.168471,4
LAFAYETTE COUNTY,900,1075.53,0,-83.168471,4
LAFAYETTE COUNTY,1350,1722.78,0,-83.168471,4
LAFAYETTE COUNTY,46260,70944.34,0,-83.168471,4
LAFAYETTE COUNTY,6687,8916.45,0,-83.168471,4
LAFAYETTE COUNTY,3600,4816.97,0,-83.168471,4
LAFAYETTE COUNTY,3600,6629.92,0,-83.168471,4
LAFAYETTE COUNTY,4950,6005.72,0,-83.168471,4
LAFAYETTE COUNTY,4950,6181.05,0,-83.168471,4
LAFAYETTE COUNTY,3510,5894.44,0,-83.168471,4
LAFAYETTE COUNTY,6750,10024.56,0,-83.168471,4
LAFAYETTE COUNTY,6750,6570.25,0,-83.168471,4
LAFAYETTE COUNTY,8730,12734.15,0,-83.168471,4
LAFAYETTE COUNTY,11700,9794.3,0,-83.168471,4
LAFAYETTE COUNTY,7290,5723.13,0,-83.168471,4
LAFAYETTE COUNTY,27450,38033.51,0,-83.168471,4
LAFAYETTE COUNTY,644667.3,865937.75,0,-83.168471,4
LAFAYETTE COUNTY,1474668,1804462.75,0,-83.168471,4
LAFAYETTE COUNTY,400446,601365.78,0,-83.168471,4
LAFAYETTE COUNTY,366579,429078.89,0,-83.168471,4
LAFAYETTE COUNTY,979389,999074.72,0,-83.168471,4
LAFAYETTE COUNTY,463527,617189.91,0,-83.168471,4
LAFAYETTE COUNTY,7290,9312.29,0,-83.168471,4
LAFAYETTE COUNTY,19440,31672.04,0,-83.168471,4
LAFAYETTE COUNTY,13698,11265.14,0,-83.168471,4
LAFAYETTE COUNTY,21150,17218.66,0,-83.168471,4
LAFAYETTE COUNTY,9270,13406.92,0,-83.168471,4
LAFAYETTE COUNTY,0,9788.64,0,-83.16531,3
LAFAYETTE COUNTY,0,23178.2,0,-83.367525,3
LAFAYETTE COUNTY,0,157491.85,0,-83.184937,1
LAFAYETTE COUNTY,0,539836.94,0,-83.184563,1
LAFAYETTE COUNTY,0,86556.41,0,-83.184151,4
LAFAYETTE COUNTY,0,225245.61,0,-83.268768,3
LAFAYETTE COUNTY,0,58759.94,0,-83.178116,3
LAFAYETTE COUNTY,0,4492.52,0,-83.1852,3
LAFAYETTE COUNTY,0,22502.42,0,-83.1852,3
LAFAYETTE COUNTY,0,32148.56,0,-83.1852,3
LAFAYETTE COUNTY,0,93015.29,0,-83.1852,3
LAFAYETTE COUNTY,0,28708.21,0,-83.17567,3
LAFAYETTE COUNTY,0,77736.97,0,-83.181244,1
LAFAYETTE COUNTY,0,535138.35,0,-83.181244,1
LAFAYETTE COUNTY,0,1145968.05,0,-83.181244,1
CLAY COUNTY,255420,441715.69,0,-81.8586,4
CLAY COUNTY,150570,182508.91,0,-81.86215,1
CLAY COUNTY,68391,75344.45,0,-81.86158,1
CLAY COUNTY,0,12628.82,0,-81.81667,1
CLAY COUNTY,0,248614.44,0,-81.81667,1
CLAY COUNTY,328500,576162.72,0,-81.830841,3
CLAY COUNTY,0,585121.92,0,-81.76581,1
CLAY COUNTY,0,528647.55,0,-81.8586,3
CLAY COUNTY,519750,858852.57,0,-81.87852,1
CLAY COUNTY,0,380753.05,0,-81.86502,1
CLAY COUNTY,0,1091029.43,0,-81.864258,1
CLAY COUNTY,0,1127058.45,0,-81.875496,4
CLAY COUNTY,0,780380.92,0,-81.908852,1
CLAY COUNTY,0,1300086.36,0,-81.89802,1
CLAY COUNTY,0,3865825.55,0,-81.86408,1
CLAY COUNTY,0,57581.86,0,-81.84491,1
CLAY COUNTY,0,37841,0,-81.854538,1
CLAY COUNTY,0,32595.54,0,-81.815826,1
CLAY COUNTY,0,89079.82,0,-81.864679,1
CLAY COUNTY,0,65537.24,0,-81.847483,3
CLAY COUNTY,0,2724693.72,0,-81.81556,1
CLAY COUNTY,0,3364247.11,0,-81.81556,1
CLAY COUNTY,0,221584.15,0,-81.863525,1
CLAY COUNTY,0,66760.13,0,-81.8586,3
CLAY COUNTY,0,58258.49,0,-81.87762,1
CLAY COUNTY,0,47281.88,0,-81.893448,1
CLAY COUNTY,0,9940.79,0,-81.893448,1
CLAY COUNTY,0,1695575.76,0,-81.8676,1
CLAY COUNTY,0,354257.79,0,-81.955376,1
BAKER COUNTY,0,1102932.56,0,-82.266145,4
BAKER COUNTY,0,296798.29,0,-82.266145,4
BAKER COUNTY,0,2968.09,0,-82.3528,4
BAKER COUNTY,0,101150.37,0,-82.432425,3
CLAY COUNTY,0,2928377.72,0,-81.732758,1
CLAY COUNTY,9377.1,12533.51,0,-81.73131,1
CLAY COUNTY,0,2745019.36,0,-81.72813,1
CLAY COUNTY,0,907861.19,0,-81.71522,1
CLAY COUNTY,0,755109.63,0,-81.71522,1
CLAY COUNTY,0,514011.88,0,-81.71522,1
CLAY COUNTY,0,432979.12,0,-81.71522,1
CLAY COUNTY,0,869296.64,0,-81.71522,1
CLAY COUNTY,0,540745.65,0,-81.71522,1
CLAY COUNTY,0,418112.62,0,-81.71522,1
CLAY COUNTY,0,546750.24,0,-81.71522,1
CLAY COUNTY,0,801333.68,0,-81.71522,1
CLAY COUNTY,0,818841.28,0,-81.71522,1
CLAY COUNTY,0,615187.71,0,-81.71522,1
CLAY COUNTY,0,386601.56,0,-81.71522,1
CLAY COUNTY,1430834.4,1835036.53,0,-81.700943,1
CLAY COUNTY,613728,1075947.42,0,-81.74012,1
CLAY COUNTY,301320,334103.62,0,-81.74012,1
CLAY COUNTY,286110,361839.31,0,-81.69774,1
CLAY COUNTY,121950,189305.42,0,-81.74075,1
CLAY COUNTY,117000,86913.22,0,-81.74089,1
CLAY COUNTY,41130,43634.98,0,-81.6985,1
CLAY COUNTY,0,892702.18,0,-81.73148,1
CLAY COUNTY,0,1167570.03,0,-81.73148,1
CLAY COUNTY,0,42734.24,0,-81.73148,1
CLAY COUNTY,0,858163.97,0,-81.73148,1
CLAY COUNTY,0,19170000,0,-81.74996,1
CLAY COUNTY,595161,579353.52,0,-81.74996,1
CLAY COUNTY,0,14760000,0,-81.73646,1
CLAY COUNTY,0,2768823.86,0,-81.736588,1
CLAY COUNTY,0,147953.61,0,-81.70458,3
CLAY COUNTY,0,53780.03,0,-81.70631,4
CLAY COUNTY,0,110788.45,0,-81.697913,1
CLAY COUNTY,0,115460.74,0,-81.72215,3
CLAY COUNTY,0,669280.21,0,-81.702789,1
CLAY COUNTY,0,168595.07,0,-81.7381,4
CLAY COUNTY,0,118125.1,0,-81.70113,3
CLAY COUNTY,0,27908.4,0,-81.702881,1
CLAY COUNTY,0,210330.97,0,-81.702881,1
CLAY COUNTY,0,16466.67,0,-81.715584,1
CLAY COUNTY,0,1411.28,0,-81.7381,4
CLAY COUNTY,0,1435.17,0,-81.7381,4
CLAY COUNTY,0,7078.93,0,-81.715263,1
CLAY COUNTY,0,11377.32,0,-81.715263,1
CLAY COUNTY,0,3480.06,0,-81.715416,1
CLAY COUNTY,0,6529.99,0,-81.715416,1
CLAY COUNTY,0,1060589.85,0,-81.70875,1
CLAY COUNTY,0,79248.67,0,-81.70875,1
CLAY COUNTY,0,90816.18,0,-81.70875,1
CLAY COUNTY,0,815039.92,0,-81.70423,1
CLAY COUNTY,0,17364.25,0,-81.714462,1
CLAY COUNTY,0,261217.29,0,-81.70875,1
CLAY COUNTY,0,636331.03,0,-81.70875,1
CLAY COUNTY,0,280797.37,0,-81.70875,1
CLAY COUNTY,0,61184.34,0,-81.70423,1
CLAY COUNTY,0,39192.51,0,-81.71027,3
CLAY COUNTY,0,183188.23,0,-81.72343,3
CLAY COUNTY,0,101921.12,0,-81.701087,3
CLAY COUNTY,0,2213561.78,0,-81.70875,1
CLAY COUNTY,0,201356.1,0,-81.706657,1
CLAY COUNTY,0,131416.09,0,-81.71704,1
CLAY COUNTY,0,193812.39,0,-81.713684,1
CLAY COUNTY,0,137296.17,0,-81.70875,1
CLAY COUNTY,0,746211.5,0,-81.70875,1
CLAY COUNTY,0,84582.61,0,-81.706545,4
CLAY COUNTY,354825,517395.53,0,-81.73652,1
CLAY COUNTY,3324844.8,2711597.13,0,-81.73043,1
CLAY COUNTY,125233.2,149904.14,0,-81.73652,1
CLAY COUNTY,36000,56598.91,0,-81.736275,1
CLAY COUNTY,0,616576.41,0,-81.73583,1
CLAY COUNTY,0,1265075.15,0,-81.710739,1
CLAY COUNTY,0,2552555.25,0,-81.700977,1
CLAY COUNTY,4086.9,3205.12,0,-81.72028,1
CLAY COUNTY,0,140002.3,0,-81.756401,1
CLAY COUNTY,0,103110.93,0,-81.72789,1
CLAY COUNTY,0,27217.07,0,-81.738121,1
CLAY COUNTY,0,91361.7,0,-81.749275,1
CLAY COUNTY,0,34879.55,0,-81.7381,3
CLAY COUNTY,0,80360.6,0,-81.722832,1
CLAY COUNTY,0,52998.33,0,-81.722023,1
CLAY COUNTY,0,1637729.04,0,-81.756129,1
CLAY COUNTY,0,55895.1,0,-81.765649,3
CLAY COUNTY,0,73183.67,0,-81.769974,1
CLAY COUNTY,0,116522.99,0,-81.774712,3
CLAY COUNTY,0,29023.54,0,-81.7381,3
CLAY COUNTY,0,984780.05,0,-81.71322,1
CLAY COUNTY,0,980917.97,0,-81.74643,1
CLAY COUNTY,0,12330000,0,-81.71322,1
CLAY COUNTY,0,856428.1,0,-81.803262,1
CLAY COUNTY,0,4147275.88,0,-81.738121,1
CLAY COUNTY,0,43057.9,0,-81.73924,3
CLAY COUNTY,0,490051.75,0,-81.701393,1
CLAY COUNTY,0,96608.3,0,-81.7381,4
CLAY COUNTY,0,4588881.51,0,-81.70698,1
CLAY COUNTY,0,46391.63,0,-81.73146,1
CLAY COUNTY,0,35841.32,0,-81.73146,1
CLAY COUNTY,0,9043.11,0,-81.73146,1
CLAY COUNTY,0,4390.91,0,-81.8105,4
ST  JOHNS COUNTY,0,824358.06,0,-81.264175,4
ST  JOHNS COUNTY,0,1246690.52,0,-81.264175,4
ST  JOHNS COUNTY,0,743455.49,0,-81.264175,4
ST  JOHNS COUNTY,7647876,10800000,0,-81.289513,1
ST  JOHNS COUNTY,27432,30773.11,0,-81.289513,1
ST  JOHNS COUNTY,1026,1071.49,0,-81.289513,1
ST  JOHNS COUNTY,88569,76014.88,0,-81.289513,1
ST  JOHNS COUNTY,88569,75826.4,0,-81.289513,1
ST  JOHNS COUNTY,88569,81539.81,0,-81.289513,1
ST  JOHNS COUNTY,88569,112953.64,0,-81.289513,1
ST  JOHNS COUNTY,88569,83501.61,0,-81.289513,1
ST  JOHNS COUNTY,88569,69794.59,0,-81.289513,1
ST  JOHNS COUNTY,74331,99762.01,0,-81.289513,1
ST  JOHNS COUNTY,5508,6011.3,0,-81.289513,1
ST  JOHNS COUNTY,5508,6422.02,0,-81.289513,1
ST  JOHNS COUNTY,22068,22868.1,0,-81.289513,1
ST  JOHNS COUNTY,3681,2885.9,0,-81.289513,1
ST  JOHNS COUNTY,2205,2543.62,0,-81.289513,1
ST  JOHNS COUNTY,0,303003.21,0,-81.291664,3
ST  JOHNS COUNTY,0,533946.54,0,-81.263412,1
ST  JOHNS COUNTY,0,1306912.08,0,-81.253304,4
ST  JOHNS COUNTY,0,1004329.76,0,-81.27173,4
ST  JOHNS COUNTY,0,683233.06,0,-81.27143,1
ST  JOHNS COUNTY,0,519401.62,0,-81.27835,1
ST  JOHNS COUNTY,0,53987.61,0,-81.2746,3
FLAGLER COUNTY,0,23428.39,0,-81.214096,3
ST  JOHNS COUNTY,0,862744.3,0,-81.2746,3
ST  JOHNS COUNTY,0,48739.92,0,-81.2746,4
ST  JOHNS COUNTY,8531847,13140000,0,-81.396019,4
ST  JOHNS COUNTY,16740000,20610000,0,-81.396019,4
ST  JOHNS COUNTY,975978,1398311.01,0,-81.396019,4
ST  JOHNS COUNTY,25902,24398.83,0,-81.396019,4
ST  JOHNS COUNTY,2754,4887.8,0,-81.396019,4
